price,number,Streetname,streetType,city,province,neighbourhood,long,lat,SoccerField,PicnicFacility,ArtificialTurfSoccerField,TrailAccess,Washroom,Airport,Monument,Penitentiary,BallDiamond,Park,SplashPad,Arena,Village,EducationFacility,Playground,Museum,SkateboardPark,ParkingLot,,FireStation,EnergyDistribution,Washroom(M),BasketballCourt,FireTrainingCentre,RadioStation,Quarry-Active,TennisCourt,OutdoorRink,RecreationFacility,PrivateBallDiamond,PlaceofWorship,Hospital,ParkandRide,Queen'sUniversity,BoatRamp,Quarry-Abandoned,ChildcareFacility,EmploymentServices,PrivateRecreationFacility,Trailhead&Parking,RunningTrack,Town,ChangeRoom,NewsPaper,Gallery,TaxiStand,Parkette,BattingCage,GolfCourse,TrailAccess&Parking,Education,ProvincialGovernment,BMXTrack,Amusement/WaterPark,LongTermCare,Cemetery,DrinkFountain,HeritageSite,FutureSplashPad,ShoppingCentre,CommunityGarden,FerryDock,RMC,Track&Field,PickleballCourt,BeachVolleyballCourt,Queen'sUHistoricBuilding,MunicipalWastewaterTreatmentPlant,MunicipalGovernmentFacility,CellAntenna,HistoricSite,Off-LeashDogPark,GovernmentCentre,FACSFLA,SettlementServices,PostOffice,CourtHouse,FerryTerminal,Bench,TelevisionStation,Transmitter-Rogers,SwimmingPool,Washroom(W),RecreationCentre,Swingset,CommunicationTower,SolarFarm,Beach,FormerGrainElevevator,PlaceName,Municipal-UnmaintainedBoatRamp,Pier,Library,Theatre,Hotel/Motel,Fountain,PrimaryEOC,DrivingRange,ChildcareFacilty,PoliceStation,CulturalCentre,AthleticCentre,WaterPurificationPlant,Multi-UseCourt,Marina,Post-SecondaryEducation,CellTower,ChildcareFacility(CFB),ChildcareFacility(Private),ChildcarePrograms,MilitaryFamilyResourceCentre,CommunicationsTower,BusTransferStation,CRCAOffice,CanadianCoastGuard,SoccerField-Mini,HealthCentre,EmergencyResponseFacility,AmbulanceStation,GrantHouse,BusinessPark,Plaza,ReserveTrainingCentre,CurlingCentre,Quenn'sUHistoricBuilding,AquaticsCentre,CommunityCentre,Kingston&AreaRecyclingCo,SportsField,Church,TrainStation,SecondarySchool,BusStation,MarketSquare,AirportTerminal,SwingSet,Basketball,BasketbalCourt,QuarryActive,Motel,Memorial,WaterTower,CommunityService,WaterPark,Lock,CommunityServices,AmbulanceOffices,InfoCentre,CFB,WasteTransferStation,SocialServices,OutdoorAquaticsCentre,WPP,Queen'sUniversityWestCampus,IsabelBaderCentreforPerformingArts,POI
217500,1064,REDWOOD,Crescent,KINGSTON,ON,Cataraqui Westbrook,-76.5781172,44.2602942,6,3,0,0,1,0,1,0,6,10,0,1,0,5,10,0,0,0,4,1,0,0,1,0,0,0,4,1,1,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
217200,9,John,Street,KINGSTON,ON,Inner Harbour,-76.4862996,44.2390835,7,45,0,4,19,0,56,0,15,28,4,2,0,15,21,11,1,41,8,2,4,1,6,0,4,0,11,4,2,0,25,3,0,88,4,0,11,1,0,2,2,0,5,1,16,1,3,1,0,2,0,0,0,0,5,2,4,0,0,0,1,0,2,0,2,0,1,0,2,20,13,1,1,1,1,3,6,2,2,2,0,3,1,0,0,2,0,1,0,0,0,0,1,2,2,3,0,0,0,1,0,2,0,0,4,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,584
271200,312,OLD QUARRY,Road,KINGSTON,ON,Strathcona Park,-76.5265497,44.2568832,4,4,0,3,0,0,1,0,1,16,0,0,0,8,8,2,0,0,4,0,2,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,92
199300,427,DAYS,Road,KINGSTON,ON,Auden Park,-76.5710023,44.2324563,11,16,0,0,4,0,0,1,12,9,0,1,0,9,15,0,0,0,3,1,0,0,4,0,0,0,6,1,1,0,8,0,1,0,0,0,11,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
324200,775,VICTORIA,Street,KINGSTON,ON,Kingscourt / Novelis (Alcan),-76.5036128,44.24391,9,27,0,2,11,0,8,0,15,19,2,1,0,15,25,0,0,5,9,2,6,0,4,0,6,0,12,4,2,0,26,0,0,14,0,0,16,0,0,0,3,0,3,0,2,0,4,1,0,0,0,0,0,0,0,1,1,0,0,1,4,0,0,0,0,0,0,0,4,8,1,1,5,1,2,2,1,0,2,1,0,1,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,312
253600,711,WILLIS,Street,KINGSTON,ON,Mile Square,-76.6147103,44.2452028,3,26,0,0,1,0,5,0,11,15,0,0,0,3,14,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
321000,104,TORONTO,Street,KINGSTON,ON,Sunnyside,-76.5042006,44.2324913,12,33,0,2,12,0,28,2,18,21,3,1,0,17,28,8,0,15,7,2,5,1,6,0,8,0,15,5,1,0,30,5,0,114,1,0,17,1,0,0,5,0,4,0,7,0,3,0,0,1,0,0,0,0,1,0,1,0,0,1,3,0,0,0,0,1,1,0,0,17,5,1,4,0,2,3,5,0,2,1,0,1,1,0,1,2,0,1,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,1,514
447300,924,PRESTWICK,Crescent,KINGSTON,ON,Gardiners / Meadowbrook,-76.559933,44.2544924,1,2,0,1,0,0,1,0,3,12,1,0,0,3,14,0,0,0,9,0,0,0,2,0,0,0,0,0,1,0,4,0,1,0,0,0,5,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
535200,417,BRIARWOOD,Drive,KINGSTON,ON,Auden Park,-76.5842677,44.2326503,11,26,0,0,3,1,0,0,12,17,0,0,0,6,21,0,0,0,6,0,0,0,5,0,0,0,12,1,1,0,6,0,0,0,0,0,7,0,0,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
283600,1420,HEATH,Street,KINGSTON,ON,Cataraqui Westbrook,-76.6220936,44.2710981,2,1,0,0,0,0,0,0,2,3,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
233700,961,WOODBINE,Road,KINGSTON,ON,Westwoods,-76.5887843,44.2585454,17,20,0,0,1,0,1,0,12,17,0,0,0,10,26,0,0,0,4,1,0,0,4,0,0,0,6,2,1,0,6,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
269800,931,MAYFAIR,Crescent,KINGSTON,ON,Bayridge East,-76.5871573,44.243307,14,28,0,0,3,0,1,0,10,21,0,0,0,12,28,0,0,0,1,1,0,0,7,0,0,0,12,1,1,0,7,0,0,0,2,0,11,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
335300,1072,MONA,Drive,KINGSTON,ON,Westwoods,-76.6033184,44.2573333,14,17,0,0,1,0,1,0,12,13,0,0,0,8,22,0,0,0,2,1,0,0,4,0,0,0,6,1,0,0,5,0,0,0,1,0,9,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
190300,168,RIDEAU,Street,KINGSTON,ON,Inner Harbour,-76.4829833,44.2381162,10,44,0,4,19,0,56,0,10,29,3,3,0,13,17,11,1,38,7,2,4,1,5,0,4,0,15,4,2,0,22,3,0,71,4,0,8,1,0,2,3,0,5,1,15,1,3,1,0,2,0,0,0,0,5,1,4,1,0,0,0,0,18,0,3,0,1,0,2,16,13,1,1,0,1,3,6,2,2,2,0,3,1,0,0,0,0,1,0,0,0,0,1,2,2,3,0,0,0,0,0,3,0,0,4,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,559
538100,1,FALCON,Crescent,KINGSTON,ON,Woodbine,-76.6119971,44.2519481,11,28,0,0,2,0,5,0,11,16,0,0,0,7,16,0,0,0,2,0,0,0,5,0,0,0,0,1,0,0,3,0,0,0,3,0,6,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
417600,129,COUNTRY CLUB,Drive,KINGSTON,ON,Fairway Hills,-76.530834,44.2250514,20,22,0,4,4,0,6,1,4,21,0,0,0,11,16,2,1,4,2,0,3,0,3,0,0,0,4,1,0,0,5,3,0,6,3,0,9,0,0,1,2,0,0,0,0,0,1,0,1,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,195
522300,929,MCCARTHY,Court,KINGSTON,ON,Westwoods,-76.610225,44.2519581,12,29,0,0,2,0,5,0,13,17,0,0,0,8,23,0,0,0,2,0,0,0,6,0,0,0,0,1,0,0,3,0,0,0,3,0,7,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
223200,1006,SPRINGFIELD,Drive,KINGSTON,ON,Auden Park,-76.5906484,44.2302001,10,34,0,0,4,1,3,0,10,17,0,0,0,5,21,0,0,0,8,0,0,0,5,0,0,0,6,1,0,0,3,0,0,0,2,0,4,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150
310900,648,FLEET,Street,KINGSTON,ON,Bayridge West,-76.5921936,44.2437614,14,29,0,0,1,0,5,0,10,21,0,0,0,11,31,0,0,0,1,1,0,0,7,0,0,0,6,0,1,0,6,0,0,0,2,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
276000,228,McLellan,Court,KINGSTON,ON,Gardiners / Meadowbrook,-76.5434078,44.2434321,5,2,0,5,1,0,1,2,4,17,0,0,0,7,14,0,1,0,4,0,2,0,3,0,0,0,3,1,1,0,3,0,1,0,0,0,8,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
246400,1048,Montreal,Street,KINGSTON,ON,Rideau Heights,-76.4813202,44.2614465,10,12,0,2,2,0,1,0,5,11,0,0,0,4,17,0,1,1,8,0,3,0,5,0,0,0,3,1,0,0,5,0,0,0,0,0,4,0,0,2,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,119
720500,783,WARTMAN,Avenue,KINGSTON,ON,Reddendale,-76.5756684,44.2171626,7,23,0,0,4,0,1,0,10,12,0,1,0,4,15,0,0,0,4,1,0,0,3,0,0,0,6,1,0,0,3,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
655200,1168,TRAILHEAD,None,KINGSTON,ON,Fairway Hills,-76.5391277,44.2221338,11,14,0,3,3,0,1,1,3,14,0,0,0,2,9,0,1,1,3,0,2,0,1,0,0,0,2,1,0,1,2,2,0,0,1,0,5,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,109
373800,2,Thunderbird,Circle,KINGSTON,ON,Neighbourhood Unknown,-76.3617674,44.2710434,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
370800,183,MCMAHON,Avenue,KINGSTON,ON,Strathcona Park,-76.5197206,44.2503015,14,9,0,2,2,0,2,0,4,22,0,0,0,12,17,2,1,1,7,0,4,0,2,1,5,0,8,3,1,0,11,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,6,5,0,0,6,0,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,181
352200,979,BRISTOL,Street,KINGSTON,ON,Westwoods,-76.6080744,44.2540156,14,29,0,0,2,0,5,0,14,16,0,0,0,9,25,0,0,0,1,0,0,0,6,0,0,0,6,1,0,0,4,0,0,0,3,0,7,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169
377000,1503,ALBANY,Drive,KINGSTON,ON,Cataraqui Westbrook,-76.5840016,44.2754796,3,1,0,0,2,0,0,0,1,3,0,1,0,1,3,0,0,0,6,1,0,0,0,0,0,1,0,1,1,0,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
243700,1000,PORTSMOUTH,Avenue,KINGSTON,ON,Strathcona Park,-76.530201,44.2545234,6,4,0,4,0,0,1,0,1,19,0,0,0,8,12,2,0,0,5,0,2,0,2,1,0,0,4,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
413400,264,SMUGGLER S COVE,Drive,KINGSTON,ON,Lemoine Point,-76.5905483,44.2183358,5,19,0,0,2,1,0,0,3,9,0,0,0,1,13,0,0,0,9,0,0,0,2,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
629700,252,AVENUE,Road,KINGSTON,ON,Strathcona Park,-76.519461,44.248934,17,10,0,2,3,0,2,0,6,25,0,0,0,14,22,2,1,1,7,1,4,0,4,1,5,0,8,3,1,0,11,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,5,5,0,0,6,0,1,1,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,204
449300,544,CITATION,Crescent,KINGSTON,ON,Auden Park,-76.5972129,44.2351346,9,29,0,0,2,1,5,0,12,16,0,0,0,4,22,0,0,0,7,0,0,0,6,0,0,0,6,0,0,0,4,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
336100,715,LAIDLAW,Crescent,KINGSTON,ON,Bayridge East,-76.5888321,44.2478721,12,14,0,0,0,0,2,0,9,20,0,0,0,12,27,0,0,0,3,1,0,0,7,0,0,0,6,0,1,0,7,0,0,0,2,0,11,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159
272100,556,MAGNOLIA,Drive,KINGSTON,ON,Greenwood Park / St. Lawrence South,-76.4474711,44.2691272,15,1,1,20,2,0,1,0,1,15,0,0,0,3,7,0,0,0,3,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
346700,801,Somerset,Crescent,KINGSTON,ON,Sutton Mills,-76.57846,44.2505749,10,8,0,0,0,0,1,0,8,15,0,0,0,8,20,0,0,0,2,1,0,0,4,0,0,0,6,1,1,0,8,0,0,0,0,0,11,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
216600,1358,WAVERLEY,Crescent,KINGSTON,ON,Mile Square,-76.6150431,44.2456068,3,26,0,0,1,0,5,0,12,15,0,0,0,3,14,0,0,0,2,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
